ID,size1,size2,size3
88078,300.03156,199.9857,199.99257
88080,300.04102,199.99501,199.99158
88082,300.0471,199.9881,199.98788
88089,300.03,199.99612,199.99966
88090,300.02475,199.98926,199.99689
88091,300.02448,199.99532,199.99696
88101,300.03265,199.98865,199.99155
88106,300.0335,200.0028,200.00026
88109,300.03854,200.00076,200.00403
88111,300.02454,199.98857,199.99556
88112,300.03146,199.98653,199.99352
88113,300.03485,199.99095,199.99278
88119,300.03625,200.00551,199.99985
88120,300.03473,199.98346,199.99805
88124,300.01486,199.98552,199.98988
88125,300.04,199.99828,199.99939
88126,300.03952,199.99438,199.99307
88134,300.03387,199.99525,199.99081
88136,300.04614,199.99387,199.99527
88137,300.0314,199.99257,199.99434
88142,300.031,199.99168,199.99562
88143,300.03534,199.99821,199.99545
88149,300.05032,200.00336,200.00613
88153,300.0418,199.9877,199.99147
88154,300.02444,199.98575,199.9995
88157,300.029,199.99922,199.99454
88159,300.0367,199.99767,199.99078
88163,300.04147,200.00092,199.99934
88168,300.03134,199.99646,200.00287
88169,300.02298,199.98903,199.98647
88174,300.02368,199.99626,200.00389
88177,300.02478,199.98973,200.00046
88179,300.04022,199.99748,199.99944
88185,300.0311,199.9944,199.99452
88187,300.0352,199.99718,199.99794
88189,300.03278,199.99847,199.99487
88190,300.05328,200.00018,200.00037
88203,300.02325,199.99557,199.99304
88205,300.0301,199.99323,199.98868
88207,300.03564,199.99266,199.99953
88210,300.03702,200.0043,199.9996
88211,300.01944,199.98924,199.99655
88212,300.0489,199.99829,200.00253
88214,300.02826,199.99052,199.9748
88215,300.02637,199.98524,199.99384
88216,300.02716,199.99855,200.00371
88217,300.0316,199.98648,199.99316
88221,300.04324,200.00008,199.99936
88224,300.0425,199.99547,200.0067
88225,300.03592,199.99918,199.99594
88226,300.03116,199.98935,199.98474
88227,300.04666,200.00288,199.99881
88228,300.0437,199.99562,199.99933
88232,300.04327,199.996,199.99756
88233,300.0409,199.99521,199.99777
88235,300.04004,199.99707,199.99654
88236,300.03815,199.99318,200.00168
88237,300.0231,199.99704,199.99893
88242,300.0338,199.99345,199.9981
88243,300.0288,199.97978,199.98213
88244,300.0422,199.99516,200.00708
88246,300.03766,199.99927,200.00206
88249,300.02335,199.99088,200.00352
88251,300.03378,199.99579,200.00302
88256,300.04474,200.00087,199.99963
88257,300.0259,199.99185,199.99692
88264,300.0296,199.9841,199.99506
88266,300.038,199.99811,200.00023
88267,300.04248,199.99486,199.99313
88270,300.02783,199.99246,199.99712
88271,300.0277,199.993,199.9908
88272,300.1134,199.99582,199.99892
88273,300.04214,199.99512,200.0014
88274,300.03,199.99152,199.98972
88275,300.03552,199.99062,199.99628
88276,300.04367,199.99944,199.99457
88278,300.02725,200.00188,199.99713
88279,300.03964,199.99957,200.0003
88280,300.04965,200.0015,199.99991
88281,300.03735,199.9895,199.98935
88290,300.02582,199.99207,200.0014
88292,300.03568,199.9933,199.99976
88294,300.0253,199.99211,199.9896
88297,300.03418,199.99033,200.00027
88304,300.03244,199.99945,200.00171
88311,300.02826,199.98639,199.9919
88312,300.03995,199.99777,200.00148
88314,300.024,199.99599,200.00308
88315,300.04324,200.00037,200.00616
88316,300.04404,199.99474,199.99547
88317,300.03812,199.99507,199.99467
88321,300.03494,199.98967,199.9905
88323,300.05264,199.98747,200.00594
88327,300.04626,199.99847,200.00085
88330,300.03616,200.0016,199.9924
88334,300.03668,199.98961,199.994
88339,300.04126,200.00235,200.00282
88341,300.027,199.98878,199.99644
88343,300.03232,199.98709,199.99965
88345,300.028,199.9914,200.00426
88347,300.017,199.99437,199.9919
88348,300.0384,199.99977,199.99728
88349,300.04617,200.00156,199.99507
88352,300.03427,199.99911,199.99731
88354,300.0476,200.00192,200.00385
88359,300.03134,199.99466,199.99294
88361,300.03577,199.99838,200.00793
88362,300.0315,199.99648,199.99939
88365,300.04654,200.00114,199.99866
88368,300.04803,199.99756,200.00238
88373,300.0347,199.9946,199.99776
88374,300.0373,200.00217,199.99901
88379,300.044,200.00179,200.00449
88382,300.04288,200.0013,200.00797
88384,300.02786,199.99466,199.99509
88389,300.03622,199.99449,199.99365
88396,300.04364,199.99124,199.99814
88397,300.0386,200.00938,199.99187
88398,300.0379,200.0036,200.00035
88399,300.03604,199.99443,199.9936
88400,300.04892,199.9959,199.99808
88401,300.0278,199.99509,199.99826
88403,300.02713,200.00273,200.00233
88404,300.04843,199.99525,199.99596
88405,300.04123,200.00398,200.00226
88409,300.04218,199.9937,199.99916
88411,300.03488,199.99516,200.00754
88415,300.02158,199.99277,199.99838
88417,300.0348,199.99811,199.99762
88422,300.03836,199.99805,200.00043
88423,300.034,199.99745,199.99644
88426,300.03568,199.9951,199.99329
88429,300.04504,199.9989,199.99751
88430,300.03653,199.98526,199.9945
88431,300.02994,199.9987,199.99355
88432,300.0282,199.9909,199.99374
88438,300.03677,200.00114,199.99866
88439,300.03168,200.00127,199.99765
88440,300.03854,199.99146,199.9954
88442,300.03323,199.99397,199.99438
88444,300.0318,199.9957,199.9906
88446,300.03738,199.99449,199.99498
88451,300.03772,199.99475,199.99777
88454,300.0351,199.99542,199.99924
88455,300.0442,200.00221,200.00404
88459,300.01617,199.98352,199.99315
88461,300.03925,199.99667,199.9983
88462,300.043,199.99992,199.99805
88463,300.03345,199.99658,199.99928
88464,300.04584,199.99905,200.00433
88467,300.03094,199.98961,199.99739
88469,300.03958,199.99841,199.99548
88470,300.04477,200.0038,200.00151
88472,300.0399,199.99498,199.99945
88474,300.01913,199.99207,199.9976
88475,300.03403,199.99213,199.9928
88479,300.03622,199.99715,199.99535
88483,300.03668,199.9959,199.99612
88486,300.04337,199.99805,199.9946
88487,300.04462,200.00002,200.00009
88488,300.0592,199.99823,200.00153
88489,300.04047,200.00052,199.99686
88490,300.04147,199.99889,199.99629
88497,300.0218,199.98969,199.99396
88499,300.033,199.99857,200.00096
88504,300.03412,199.99455,200.00412
88505,300.03348,199.9965,200.00061
88508,300.0362,200.00081,200.00104
88510,300.02994,199.99327,199.99593
88511,300.0394,200.00166,199.99849
88512,300.0348,199.99942,200.00156
88513,300.05408,199.99911,200.0077
88514,300.03098,199.99722,199.9937
88525,300.02844,199.9897,199.99786
88532,300.0484,200.00157,199.99974
88534,300.04214,199.99908,199.99286
88535,300.02942,199.99373,199.99579
88538,300.03857,200.0026,199.99586
88539,300.09247,200.00113,200.00195
88540,300.04367,200.00381,199.99632
88541,300.04083,199.99678,200.0019
88552,300.03937,199.99837,199.99966
88558,300.0461,200.00124,200.00386
88561,300.03754,199.98819,199.99261
88563,300.02774,199.99919,199.9959
88572,300.03943,199.99242,200.00189
88577,300.04636,200.0013,199.9958
88578,300.04773,200.0034,199.99876
88580,300.0343,200.0029,199.99619
88588,300.0175,199.99077,199.9919
88593,300.0307,200.00685,200.00624
88610,300.02405,199.99551,199.99724
88611,300.0435,200.00018,199.99673
88625,300.0415,200.00502,200.00041
88631,300.03146,199.9906,200.00066
88638,300.03082,199.99936,199.99846
88640,300.01685,199.9885,199.99265
88642,300.0418,200.00386,199.99643
88648,300.0357,200.00096,199.99992
88652,300.0465,199.99916,200.00471
88655,300.0312,200.00081,200.00752
88662,300.0232,199.99336,199.99284
88666,300.01538,199.99745,199.99483
88667,300.0476,199.99933,199.99637
88669,300.0231,199.9905,200.00308
88674,300.0384,200.00153,199.99918
88678,300.0372,199.99734,200.00131
88689,300.0229,199.98878,199.99568
88694,300.03745,199.9987,200.00578
88696,300.0336,199.99283,199.9957
88701,300.03275,199.99539,199.99855
88709,300.0369,199.99872,200.005
88713,300.02814,200.00026,200.00227
88724,300.02768,199.99496,200.00482
88725,300.02478,199.99406,200.00409
88726,300.04333,200.00087,200.00665
88731,300.02347,199.99434,200.00166
88738,300.01172,199.99121,200.00694
88740,300.03122,199.994,199.99606
88741,300.0399,199.99826,199.99902
88749,300.0349,199.9979,199.99821
88754,300.0485,199.99722,199.99852
88758,300.0338,199.99823,199.99908
88761,300.02484,200.00197,199.99722
88765,300.04565,200.00583,199.99867
88767,300.0311,200.003,200.00087
88771,300.02444,199.9906,199.98935
88844,300.0346,199.99083,199.9945
88854,300.03296,200.00072,200.00334
88858,300.02252,199.99352,200.00098
88860,300.03613,199.99695,200.00117
88862,300.0291,199.99142,200.0043
88863,300.02774,199.99525,199.99876
88871,300.03006,199.99068,199.99297
88875,300.03186,199.99577,199.9955
88885,300.0249,199.99539,199.98943
88887,300.0262,199.99356,199.98975
88889,300.02707,199.99187,199.99179
88895,300.0241,199.99236,199.9986
88900,300.03284,199.99115,199.99713
88901,300.02588,199.98795,199.99518
88908,300.03485,200.0012,200.00769
88915,300.0302,199.99324,200.00027
88954,300.03564,199.99536,199.9942
88955,300.01987,199.98734,199.99469
88956,300.02542,199.99626,199.99574
88965,300.02557,199.99583,199.99622
88971,300.02356,199.99178,199.98805
88973,300.02145,199.99559,199.99141
88978,300.01425,199.98601,199.98637
88980,300.02805,199.993,199.9957
88981,300.02386,199.9906,199.9979
88982,300.03223,199.99297,199.98949
88984,300.01443,199.99129,199.98637
88990,300.02487,199.99327,199.9944
88992,300.02267,199.99081,199.998
89012,300.01184,199.98814,199.9847
89017,300.0201,199.99936,199.98927
89025,300.02988,199.99846,199.99402
89114,300.01434,199.9884,199.99625
89119,300.01526,199.98264,199.9739
89128,300.01352,199.98851,199.99907
89157,300.0207,199.99016,200.00362
89165,300.01926,199.98662,199.9946
89175,300.01688,199.99036,199.98561
89218,300.01453,199.98598,199.98746
89222,300.01532,199.98659,199.9871
89225,300.01086,199.98543,199.99683
89227,300.01614,199.98882,199.99095
89229,300.01425,199.98083,199.98613
89232,300.0173,199.9885,199.99043
89236,300.00888,199.9863,200.00014
89237,300.01367,199.98514,199.98987
89241,300.01678,199.98186,199.98528
89243,300.0088,199.98886,199.9881
89250,300.01813,199.9851,199.99184
89256,300.01093,199.97455,199.99269
89260,300.0141,199.98349,199.9808
89268,300.02155,199.98967,200.00145
89271,300.0144,199.98482,199.98842
89273,300.01355,199.98096,200.00377
89276,300.0197,199.9853,199.99927
89297,300.01678,199.98901,200.00398
89300,300.00873,199.98683,200.00172
89307,300.0124,199.98611,199.9897
89310,300.01703,199.98978,199.9933
89313,300.01706,199.98462,199.97958
89319,300.01758,199.98201,199.9814
89320,300.01224,199.98575,199.98912
89324,300.00522,199.9832,199.99892
89327,300.02524,199.98976,199.99348
89369,300.01328,199.98409,199.99753
89374,300.01773,199.98566,199.9786
89376,300.00888,199.98157,199.98785
89399,300.015,199.98724,199.99637
89402,300.00537,199.98303,199.99553
89403,300.0031,199.98029,199.99269
89404,300.01385,199.98306,199.98532
89411,300.0178,199.99265,199.98914
89413,300.01266,199.98314,199.99458
89416,300.00903,199.9849,199.98013
89421,300.02045,199.98763,199.99567
89423,300.0141,199.98906,199.9803
89432,300.01215,199.99211,199.99567
89435,300.01633,199.99084,200.00156
89441,300.00952,199.9863,200.00046
89443,300.02377,199.98412,199.99985
89444,300.0162,199.99065,199.99051
89449,300.01276,199.98694,199.98999
89450,300.0156,199.98547,199.9913
89454,300.01724,199.97919,199.97502
89459,300.02005,199.98396,199.98161
89467,300.00623,199.97672,199.98425
89469,300.0105,199.97986,199.98915
89475,300.00134,199.97206,199.99069
89476,300.00635,199.97495,199.99174
89479,300.00693,199.97684,199.9937
89482,300.0036,199.97763,199.98363
89484,300.00912,199.9799,199.9912
89486,300.001,199.97528,199.97505
89562,300.00244,199.97792,199.98396
89573,300.00714,199.9811,199.97911
89577,300.002,199.98103,199.98868
89578,300.0016,199.98132,199.98958
89579,300.0071,199.97855,199.98927
89585,299.99756,199.97646,199.96652
89607,300.00555,199.98132,199.97769
89608,300.00214,199.97507,199.99126
89613,300.00076,199.97191,199.98906
89618,300.00894,199.9815,199.9894
89624,300.0045,199.97455,199.98228
89627,300.0083,199.97447,199.9918
89631,300.0007,199.97067,199.97536
89632,300.00568,199.98274,199.98618
89637,300.00494,199.9785,199.98727
89640,300.00903,199.97723,199.99396
89648,300.00458,199.97832,199.99
89651,300.00345,199.97119,199.9923
89655,300.0051,199.97916,199.97916
89656,300.00186,199.97456,199.97833
89662,300.0083,199.9763,199.98418
89667,300.00732,199.97568,199.98418
89669,300.00217,199.97536,199.98013
89670,299.99884,199.9768,199.98468
89671,300.00128,199.97662,199.99239
89672,300.01236,199.97592,199.99463
89673,299.99945,199.98074,199.98695
89674,300.00452,199.97255,199.97272
89676,300.00305,199.97658,199.98395
89680,300.0066,199.9739,199.96999
89681,300.00385,199.97414,199.97801
89683,300.00043,199.98341,199.97551
89686,300.009,199.97424,199.98927
89689,300.00027,199.97227,199.98378
89708,300.0009,199.96906,199.98445
89710,300.00946,199.96973,199.9723
89725,300.0003,199.97685,199.986
89726,299.9965,199.97911,199.99149
89737,300.00146,199.97896,199.98735
89748,300.00406,199.98169,199.98131
89759,300.01376,199.97461,199.96582
89761,300.01785,199.96474,199.98425
89762,300.001,199.97386,199.99266
89766,300.00098,199.97485,199.9917
89768,300.00345,199.97476,199.99304
89770,300.003,199.97305,199.98657
89771,299.99756,199.96933,199.98996
89772,300.00104,199.97531,199.98813
89776,300.0128,199.9779,199.99341
89777,300.00958,199.97427,199.99144
89779,300.01224,199.97029,199.98167
89780,300.0047,199.9742,199.99371
89781,300.00247,199.971,199.99341
89785,300.00967,199.977,199.9851
89787,299.9948,199.9741,199.98967
89791,299.99634,199.97794,199.97746
89792,300.00217,199.97781,199.97849
89793,300.00885,199.9822,199.98636
89794,300.01102,199.97249,199.9802
89799,300.00262,199.9809,199.99026
89801,300.00012,199.9733,200.00142
89802,299.9987,199.97662,199.98283
89803,300.01764,199.97653,199.98634
89804,300.00964,199.98177,199.97847
89806,300.01346,199.98126,199.99467
89807,300.0107,199.9798,199.99371
89809,300.00378,199.97546,199.98152
89811,299.99933,199.96352,199.99017
89813,300.00647,199.97958,199.9692
89817,300.0083,199.97697,199.98381
89819,300.0022,199.9739,199.99144
89822,300.0065,199.99237,199.97874
89828,300.0075,199.97261,199.97598
89829,299.99863,199.97432,199.98743
89836,300.00806,199.97878,199.97371
89846,300.0011,199.97517,199.99585
89847,300.00354,199.98119,199.98808
89852,300.00317,199.979,199.98918
89854,299.99963,199.97505,199.98892
89861,300.00803,199.98242,199.99588
89863,300.0167,199.97723,199.97713
89867,300.00748,199.98273,199.97485
89868,299.9977,199.97633,199.99364
89869,300.00085,199.974,199.98076
89871,300.00742,199.9812,199.9902
89873,300.01266,199.97797,199.98303
89875,300.00766,199.9763,199.99211
89877,300.00153,199.97601,199.98889
89879,299.9979,199.9812,199.99442
89882,299.99915,199.9797,199.99025
89885,300.0047,199.97855,199.99236
89888,300.00632,199.98064,199.98863
89889,300.00452,199.98166,199.98293
89890,299.996,199.98555,199.99503
89892,300.00443,199.97987,199.97955
89894,299.99792,199.97787,199.98932
89899,300.01,199.97594,199.99255
89900,300.00272,199.97943,199.97568
89901,300.0062,199.97682,199.97989
89903,300.0104,199.98094,199.99358
89911,300.0074,199.97998,199.97568
89913,300.00858,199.97755,199.97858
89927,300.00928,199.97801,199.9955
89929,300.01712,199.98024,199.99232
89931,300.0035,199.9864,199.97404
89937,300.01703,199.9766,199.9979
89955,300.02298,199.98024,199.98784
89958,300.00787,199.97752,199.98308
89963,300.01074,199.98433,199.99648
89966,300.01715,199.98108,199.99567
89969,300.00455,199.97668,199.99002
89981,300.0164,199.98412,199.99104
89991,300.01196,199.98203,199.9893
89996,300.00842,199.98375,199.97183
89997,300.01392,199.9828,199.98685
90002,300.01215,199.97945,199.99155
90012,300.01212,199.98465,199.99437
90013,300.0148,199.98705,199.98763
90015,300.01047,199.97827,199.98714
90018,300.0274,199.98163,200.00279
90019,300.00894,199.97842,199.99013
90025,300.01184,199.97446,200.00058
90030,300.01236,199.98058,199.98926
90031,300.00964,199.98141,199.9957
90042,300.01508,199.97885,199.99611
90049,300.01074,199.98236,199.99112
90052,300.02454,199.99458,200.00221
90053,300.0321,199.97809,199.9925
90059,300.01892,199.97995,199.9901
90062,300.02582,199.98465,200.00053
90067,300.02914,199.97766,200.01173
90070,300.03558,199.99384,199.99828
90073,300.0176,199.99341,200.00793
90078,300.0503,200.00206,200.00821
90079,300.0137,199.99948,199.9878
90101,300.03876,199.99062,200.00029
90103,300.04984,200.0005,200.00308
90118,300.02353,199.98427,199.99966
90121,300.02893,199.98946,200.00052
90123,300.01385,199.98517,200.00255
90124,300.03726,199.9921,199.99452
90128,300.035,199.99294,200.00786
90131,300.03394,200.00159,200.00734
90132,300.03046,199.98663,200.00644
90137,300.0262,199.98903,200.00223
90139,300.02325,199.99025,200.00368
90140,300.02588,199.98837,200.00537
90145,300.02682,199.99303,199.99922
90152,300.03067,199.99112,199.99686
90154,300.03925,199.9959,200.00468
90156,300.0314,199.99396,200.01689
90157,300.01385,199.99286,200.00946
90159,300.03912,199.99081,200.00813
90163,300.03445,199.99487,200.00252
90167,300.02502,199.99472,200.0055
90181,300.03488,199.99007,200.0048
90183,300.04,199.99118,199.99591
90192,300.036,199.98929,199.99252
90201,300.0352,199.99573,199.98344
90202,300.01422,199.9925,199.99092
90205,300.02542,199.99155,199.98541
90211,300.02725,199.99037,200.00613
90215,300.01746,199.99341,199.99843
90216,300.02182,200.0007,199.99298
90217,300.0444,199.99615,199.99489
90218,300.03616,199.99463,199.98296
90219,300.03067,199.99414,199.99521
90230,300.01953,199.99373,199.99435
90231,300.0362,199.99632,199.99324
90235,300.0304,199.99529,199.98965
90238,300.02643,199.9947,199.99113
90246,300.03864,199.99757,199.99075
90248,300.02155,199.98827,199.98555
90254,300.03278,200.00153,199.98665
90259,300.03503,199.99573,199.99493
90260,300.0283,200.0003,199.98994
90262,300.0216,199.99083,199.99324
90264,300.01993,199.99272,199.98299
90266,300.0348,199.98697,200.00734
90271,300.0264,199.9921,200.00414
90273,300.03522,199.99214,199.99716
90275,300.02014,200.00484,199.9988
90277,300.0227,199.99245,199.97908
90278,300.03427,199.99934,199.99287
90280,300.04144,199.99236,199.99344
90282,300.0405,199.997,199.99599
90290,300.03354,199.98994,199.98079
90291,300.0399,199.98616,199.99295
90292,300.0209,199.99258,199.98163
90295,300.02557,199.99617,199.98979
90300,300.0302,199.99994,200.0019
90301,300.02676,199.98967,200.00041
90305,300.02365,199.99384,199.99922
90307,300.02814,199.9958,199.99632
90312,300.03348,199.99292,200.00629
90313,300.01895,199.99217,199.99414
90314,300.01746,199.9931,199.99721
90315,300.02753,199.99962,200.00397
90317,300.02286,199.9906,199.99176
90318,300.02008,199.99265,199.97694
90319,300.01904,199.9936,199.9887
90320,300.01904,199.9818,199.98796
90322,300.03122,199.99808,199.98642
90325,300.03052,199.9968,200.00124
90327,300.03314,199.9907,199.99818
90328,300.02844,199.98831,199.99353
90329,300.02032,199.98297,199.98347
90330,300.0243,199.99977,199.98874
90332,300.027,199.98996,199.98132
90333,300.03174,199.99797,199.98941
90334,300.017,199.99323,199.99358
90336,300.0362,199.99234,199.98889
90338,300.0271,199.99678,199.9863
90350,300.02527,200.00075,199.99078
90351,300.03064,199.98027,199.98997
90357,300.0294,199.991,199.98526
90360,300.0309,200.0024,199.9886
90363,300.0297,199.99695,199.99103
90369,300.01956,199.99184,199.99152
90370,300.02606,199.99884,199.99986
90371,300.01828,199.9821,199.993
90373,300.027,199.98575,199.99487
90381,300.01672,199.98827,199.99167
90382,300.02728,199.9962,199.99434
90384,300.0185,199.99019,199.99428
90388,300.0355,199.99146,199.99185
90389,300.02646,199.99265,199.99307
90390,300.02524,199.99762,199.99748
90398,300.029,199.97838,199.99689
90402,300.0229,199.99355,199.98872
90404,300.02274,199.99553,199.98927
90407,300.02884,199.99062,199.9984
90409,300.0163,199.993,199.9952
90410,300.01874,199.99193,199.99571
90413,300.02716,199.98889,199.99269
90414,300.022,199.99979,199.98996
90415,300.01462,199.98863,199.99112
90424,300.02203,199.99599,199.99483
90428,300.031,199.99466,199.99542
90429,300.0176,199.98875,199.98856
90433,300.01666,199.99698,199.99094
90436,300.02267,199.99155,200.00195
90441,300.03284,199.99318,199.98468
90444,300.02084,200.00494,199.99498
90456,300.02676,199.99348,199.9849
90461,300.0177,199.97939,199.99263
90463,300.0198,200.00217,199.99173
90475,300.01782,199.98103,199.9906
90485,300.02032,199.98282,199.98929
90488,300.0207,199.9854,199.9792
90499,300.02185,199.9865,199.99202
90502,300.03687,199.9857,199.98505
90510,300.0278,199.98526,199.98427
90513,300.01096,199.98448,199.97429
90518,300.02017,199.98204,199.98314
90519,300.01938,199.98784,199.98116
90521,300.01938,199.98962,199.97899
90530,300.01648,199.99448,199.99626
90541,300.02374,199.98683,199.98576
90544,300.02017,199.98332,199.99428
90545,300.0212,199.9802,199.982
90547,300.01883,199.98056,199.98846
90548,300.0173,199.98454,199.99103
90558,300.00824,199.97784,199.98184
90561,300.01886,199.9789,199.97632
90563,300.0195,199.98468,199.99358
90564,300.01804,199.98247,199.9796
90566,300.0247,199.98253,199.9931
90567,300.02185,199.98282,199.99803
90569,300.0139,199.97316,199.98807
90574,300.02374,199.98395,199.99481
90575,300.02472,199.9867,199.99002
90576,300.0155,199.98358,199.98827
90578,300.01868,199.98665,199.99617
90581,300.02307,199.99097,199.9938
90586,300.00937,199.97475,199.98361
90587,300.01624,199.9876,199.98315
90590,300.01868,199.98206,199.98631
90598,300.0129,199.98112,199.98976
90601,300.0158,199.97629,199.98239
90602,300.0233,199.97739,199.98608
90606,300.02277,199.98009,199.98846
90608,300.0161,199.97781,199.99138
90615,300.017,199.98247,199.98296
90621,300.01944,199.98967,199.98834
90628,300.01825,199.98642,199.99788
90631,300.0171,199.98836,199.98047
90637,300.0188,199.98259,199.99567
90643,300.0114,199.98375,199.99092
90644,300.01373,199.9803,200.00072
90645,300.00955,199.98274,199.9968
90647,300.01486,199.9794,199.99556
90649,300.02032,199.98486,199.99797
90650,300.0212,199.98108,199.99844
90651,300.01666,199.98485,199.98065
90652,300.01657,199.98062,199.98357
90664,300.0174,199.98386,199.98647
90666,300.0152,199.98914,199.98581
90668,300.02557,199.97203,199.98564
90670,300.02106,199.9848,199.9892
90672,300.0411,199.97833,200.011
90677,300.03046,199.98264,199.99489
90682,300.0176,199.97598,199.97717
90683,300.0154,199.9803,199.9945
90684,300.02145,199.98495,199.98439
90687,300.00677,199.97583,199.99617
90689,300.0194,199.98259,199.97858
90691,300.01932,199.9842,199.98174
90693,300.00974,199.98259,199.98856
90694,300.01492,199.97462,199.99123
90695,300.01102,199.98448,199.99219
90702,300.01797,199.98172,199.9907
90704,300.013,199.98106,199.99829
90706,300.0127,199.97406,199.99388
90715,300.0136,199.98227,199.99048
90717,300.01547,199.9804,199.98506
90721,300.01028,199.97777,199.98967
90723,300.01584,199.97388,199.98259
90724,300.0143,199.98038,199.9839
90730,300.01093,199.98918,199.98067
90731,300.01346,199.97101,199.98471
90734,300.01205,199.97893,199.98988
90735,300.01233,199.98305,199.99475
90739,300.0137,199.97942,199.98947
90740,300.006,199.97813,199.97328
90742,300.02084,199.97482,199.98915
90743,300.01215,199.98122,199.9747
90746,300.0039,199.98517,199.99045
90749,300.00333,199.97227,199.98991
90750,300.0149,199.98286,199.98247
90752,300.00934,199.97627,199.99954
90753,300.01752,199.98093,199.98387
90756,300.01196,199.97563,199.9924
90758,300.01123,199.98064,199.98483
90759,300.0114,199.98627,199.99158
90762,300.00137,199.97533,199.98639
90763,300.02048,199.9759,199.98405
90794,300.00687,199.97383,199.98347
90797,300.00735,199.97418,199.98659
90798,300.00024,199.97519,199.9841
90800,300.0042,199.97298,199.98505
90801,300.01514,199.983,199.98854
90803,300.00494,199.97728,199.98805
90804,299.99985,199.97902,199.98709
90805,300.01102,199.97444,199.98021
90807,300.00925,199.98276,199.98312
90815,300.01047,199.98021,199.98639
90852,300.00592,199.983,199.97722
90853,300.0005,199.97612,200.01099
90854,300.0119,199.97708,199.98706
90856,300.00726,199.9761,199.98204
90860,300.01196,199.9783,199.9732
90861,300.01248,199.98256,199.97974
90862,300.0064,199.97589,199.98466
90863,300.0106,199.98274,199.98279
90865,300.0034,199.97835,199.98747
90866,300.00476,199.98528,199.97719
90867,300.01132,199.9809,199.97943
90870,300.00168,199.97878,199.97406
90873,300.00446,199.9738,199.98016
90875,300.00717,199.97246,199.98222
90877,300.00348,199.97153,199.98384
90882,300.01144,199.98402,199.97485
90883,300.0086,199.98308,199.9768
90887,300.00647,199.97546,199.9903
90888,300.0056,199.9762,199.96829
90889,300.0078,199.97987,199.97531
90892,300.0068,199.97527,199.97871
90893,300.00626,199.97777,199.97751
90896,300.0015,199.97899,199.97997
90897,300.0044,199.98056,199.9749
90903,300.00455,199.98016,199.98068
150866,300.1065,200.075,200.05681
150881,300.10757,200.075,200.06621
150926,300.0724,200.075,200.03174
150991,300.07574,200.075,200.03323
151001,300.0673,200.075,200.02908
151011,300.06784,200.075,200.02818
151016,300.07483,200.075,200.0321
151021,300.07657,200.075,200.03525
151026,300.06244,200.075,200.02919
151041,300.07104,200.075,200.03427
151046,300.07016,200.075,200.02762
151051,300.07642,200.075,200.04771
151056,300.08325,200.075,200.04712
151076,300.08456,200.075,200.04527
151086,300.0977,200.075,200.05014
151091,300.0902,200.075,200.04079
151096,300.09866,200.075,200.06238
151101,300.0901,200.075,200.04391
151121,300.0947,200.075,200.05429
151131,300.08984,200.075,200.0565
151146,300.10385,200.075,200.05948
151156,300.09723,200.075,200.0404
151161,300.09467,200.075,200.04544
151176,300.08777,200.075,200.02582
151181,300.09225,200.075,200.04353
151186,300.09363,200.075,200.03719
151201,300.0946,200.075,200.0559
151206,300.10068,200.075,200.05812
151211,300.09277,200.075,200.04727
151241,300.09488,200.075,200.06044
151251,300.0712,200.075,200.02022
151256,300.09985,200.075,200.04675
151261,300.10297,200.075,200.05638
151281,300.09238,200.075,200.03677
151296,300.0985,200.075,200.04999
151306,300.08997,200.075,200.0403
151321,300.07678,200.075,200.03697
151326,300.10468,200.075,200.04538
151336,300.08807,200.075,200.04378
151341,300.0917,200.075,200.05174
151356,300.0812,200.075,200.0349
151371,300.08588,200.075,200.03049
151406,300.08322,200.075,200.04698
151431,300.0878,200.075,200.03424
151436,300.08362,200.075,200.0296
151456,300.10065,200.075,200.04813
151466,300.07935,200.075,200.03156
151481,300.07166,200.075,200.02501
151496,300.086,200.075,200.04898
151506,300.0888,200.075,200.02951
151511,300.0658,200.075,200.0187
151536,300.08176,200.075,200.03835
151541,300.09088,200.075,200.0472
151546,300.0894,200.075,200.04596
151556,300.082,200.075,200.02034
151586,300.08572,200.075,200.03253
151621,300.0502,200.075,200.0212
151656,300.0577,200.075,200.0195
151676,300.04764,200.075,200.01756
151691,300.042,200.075,200.02386
151786,300.05682,200.075,200.00945
151801,300.0692,200.075,200.01944
151836,300.04306,200.075,200.01256
151901,300.0443,200.075,200.01149
151941,300.04138,200.075,200.01811
151951,300.0434,200.075,200.01276
151956,300.07568,200.075,200.02513
152026,300.05136,200.075,200.0154
152031,300.0592,200.075,200.0202
152061,300.05325,200.075,200.00114
152071,300.04672,200.075,200.0188
152076,300.05576,200.075,200.02516
152091,300.06213,200.075,200.03027
152096,300.05923,200.075,200.01508
152161,300.02997,200.075,199.99974
152166,300.0431,200.075,200.01265
152171,300.0422,200.075,200.01366
152186,300.04797,200.075,200.00502
152201,300.0209,200.075,199.98112
152236,300.03247,200.075,200.00282
152262,300.03726,200.075,199.99715
152271,300.04572,200.075,200.00494
152301,300.05167,200.075,200.00377
152321,300.024,200.075,199.99504
152336,300.05832,200.075,200.00835
152356,300.05792,200.075,200.01173
152381,300.0736,200.075,200.00603
152426,300.07272,200.075,200.02376
152471,300.07175,200.075,200.02502
152511,300.07693,200.075,200.02385
152516,300.0718,200.075,200.02942
152521,300.06174,200.075,200.00421
152586,300.07077,200.075,200.02684
